DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,SOILTYPE,TRANSECT,PLOTNUM,LVGRASS,FORBS,CUYRDEAD,PRYRDEAD,WOODY,COMMENTS
PAB04,1,1990,9,19,001c,fl,a,1,13.97,7.33,16.19,,,
PAB04,1,1990,9,19,001c,fl,a,2,18.22,4.39,12.87,,,
PAB04,1,1990,9,19,001c,fl,a,3,13.38,23.49,6.86,,,
PAB04,1,1990,9,19,001c,fl,a,4,18.24,8.31,10.37,,,
PAB04,1,1990,9,19,001c,fl,a,5,27.17,0.08,15.46,,,
PAB04,1,1990,9,19,001c,fl,b,1,34.22,31.62,11.18,,,
PAB04,1,1990,9,19,001c,fl,b,2,15.71,10.27,6.92,,,
PAB04,1,1990,9,19,001c,fl,b,3,19.05,18.84,12.24,,,
PAB04,1,1990,9,19,001c,fl,b,4,27.41,0,16.73,,,no forbs
PAB04,1,1990,9,19,001c,fl,b,5,30.87,6.96,14.85,,,
PAB04,1,1990,9,19,001c,fl,c,1,12.58,18.83,10.17,,,
PAB04,1,1990,9,19,001c,fl,c,2,14.81,0.28,11.97,,,
PAB04,1,1990,9,19,001c,fl,c,3,20.45,0.34,17.03,,,
PAB04,1,1990,9,19,001c,fl,c,4,13.08,3.31,10.01,,,
PAB04,1,1990,9,19,001c,fl,c,5,16.6,7.27,15.46,,,
PAB04,1,1990,9,19,001c,fl,d,1,15.48,18.13,8.23,,,
PAB04,1,1990,9,19,001c,fl,d,2,20.14,6.69,11.69,,,
PAB04,1,1990,9,19,001c,fl,d,3,12.43,7.65,7.56,,,
PAB04,1,1990,9,19,001c,fl,d,4,25.76,6.76,10.45,,,
PAB04,1,1990,9,19,001c,fl,d,5,17.62,13.24,7.14,,,
PAB04,1,1990,9,15,n20a,fl,a,1,2.97,5.61,7.44,,,
PAB04,1,1990,9,15,n20a,fl,a,2,9.27,13.48,15.93,,,
PAB04,1,1990,9,15,n20a,fl,a,3,9.21,21.84,5.66,,,
PAB04,1,1990,9,15,n20a,fl,a,4,15.96,19.73,6.71,,,
PAB04,1,1990,9,15,n20a,fl,a,5,23.29,31.42,13.4,,,
PAB04,1,1990,9,15,n20a,fl,b,1,7.51,5.52,12.24,,,
PAB04,1,1990,9,15,n20a,fl,b,2,17.94,21.34,19.69,,,
PAB04,1,1990,9,15,n20a,fl,b,3,18.43,9.76,14.26,,,
PAB04,1,1990,9,15,n20a,fl,b,4,14.49,14.95,9.91,,,
PAB04,1,1990,9,15,n20a,fl,b,5,17.98,23.09,12,,,
PAB04,1,1990,9,15,n20a,fl,c,1,15.16,34.51,5.12,,,
PAB04,1,1990,9,15,n20a,fl,c,2,14.86,9.46,6.95,,,
PAB04,1,1990,9,15,n20a,fl,c,3,20.31,0.73,14.33,,,
PAB04,1,1990,9,15,n20a,fl,c,4,13.03,0,5.22,,,no forbs
PAB04,1,1990,9,15,n20a,fl,c,5,9.01,1.29,7.29,,,
PAB04,1,1990,9,15,n20a,fl,d,1,26.06,16.37,14.61,,,
PAB04,1,1990,9,15,n20a,fl,d,2,8.61,39.05,5.61,,,
PAB04,1,1990,9,15,n20a,fl,d,3,11.76,15.46,11.42,,,
PAB04,1,1990,9,15,n20a,fl,d,4,10.7,9.38,9.74,,,
PAB04,1,1990,9,15,n20a,fl,d,5,8.01,9.29,13.07,,,
PAB04,1,1990,9,6,002d,fl,a,1,27.82,2.07,13.14,,,
PAB04,1,1990,9,6,002d,fl,a,2,27.41,6.01,8.09,,,
PAB04,1,1990,9,6,002d,fl,a,3,20.32,3.25,5.98,,,
PAB04,1,1990,9,6,002d,fl,a,4,20.64,5.99,5.81,,,
PAB04,1,1990,9,6,002d,fl,a,5,36.16,1.04,12.49,,,
PAB04,1,1990,9,6,002d,fl,b,1,21.82,5.3,17.48,,,
PAB04,1,1990,9,6,002d,fl,b,2,23.45,0,19.36,,,no forbs
PAB04,1,1990,9,6,002d,fl,b,3,0.83,0,22.39,,,no forbs
PAB04,1,1990,9,6,002d,fl,b,4,22.48,0.71,21.4,,,
PAB04,1,1990,9,6,002d,fl,b,5,10.59,4.18,6.28,,,
PAB04,1,1990,9,6,002d,fl,c,1,29.46,4.53,12.48,,,
PAB04,1,1990,9,6,002d,fl,c,2,39.88,0.51,13.09,,,
PAB04,1,1990,9,6,002d,fl,c,3,26.09,1.68,10.89,,,
PAB04,1,1990,9,6,002d,fl,c,4,26.65,1.34,9.85,,,
PAB04,1,1990,9,6,002d,fl,c,5,18.64,2.63,10.38,,,
PAB04,1,1990,9,6,002d,fl,d,1,28.63,0.58,15.39,,,
PAB04,1,1990,9,6,002d,fl,d,2,23.52,12.78,10.81,,,
PAB04,1,1990,9,6,002d,fl,d,3,29.3,0,15.85,,,no forbs
PAB04,1,1990,9,6,002d,fl,d,4,34.94,10.35,16.66,,,
PAB04,1,1990,9,6,002d,fl,d,5,19.64,3.36,10.03,,,
PAB04,1,1990,9,19,n01a,fl,a,1,22.34,6.85,13.97,,,
PAB04,1,1990,9,19,n01a,fl,a,2,15.41,4.93,16.71,,,
PAB04,1,1990,9,19,n01a,fl,a,3,18.84,9.27,21.03,,,
PAB04,1,1990,9,19,n01a,fl,a,4,10.09,8.33,16.77,,,
PAB04,1,1990,9,19,n01a,fl,a,5,24.63,8.17,20.37,,,
PAB04,1,1990,9,19,n01a,fl,b,1,22.59,2.17,34.05,,,
PAB04,1,1990,9,19,n01a,fl,b,2,13.66,28.08,17.26,,,
PAB04,1,1990,9,19,n01a,fl,b,3,19.51,11.99,20.44,,,
PAB04,1,1990,9,19,n01a,fl,b,4,20.56,7.3,9.23,,,
PAB04,1,1990,9,19,n01a,fl,b,5,20.58,5.47,10.96,,,
PAB04,1,1990,9,19,n01a,fl,c,1,15.55,8.05,8.75,,,
PAB04,1,1990,9,19,n01a,fl,c,2,25.59,1.56,14.76,,,
PAB04,1,1990,9,19,n01a,fl,c,3,19.2,16.65,6.76,,,
PAB04,1,1990,9,19,n01a,fl,c,4,19.28,1.71,13.73,,,
PAB04,1,1990,9,19,n01a,fl,c,5,23.88,1.44,11.68,,,
PAB04,1,1990,9,19,n01a,fl,d,1,5.41,0,8.9,,,no forbs
PAB04,1,1990,9,19,n01a,fl,d,2,12.74,8.47,9.12,,,
PAB04,1,1990,9,19,n01a,fl,d,3,12.15,0,11.51,,,no forbs
PAB04,1,1990,9,19,n01a,fl,d,4,39.63,31.07,26.16,,,
PAB04,1,1990,9,19,n01a,fl,d,5,12.01,0,8.92,,,no forbs
PAB04,1,1991,8,26,001c,tu,a,1,74.22,30.65,,,,All core LTER water_
PAB04,1,1991,8,26,001c,tu,a,2,62.49,8.33,,,,sheds burned in the
PAB04,1,1991,8,26,001c,tu,a,3,84.39,0.72,,,,spring of 1991; in
PAB04,1,1991,8,26,001c,tu,a,4,63.27,0.03,,,,part because of the
PAB04,1,1991,8,26,001c,tu,a,5,27.29,38.99,,,,April 5 wildfire.
PAB04,1,1991,8,26,001c,tu,b,1,75.41,9.36,,,,*001c   **n04d
PAB04,1,1991,8,26,001c,tu,b,2,32.72,7.67,,,,*001d   **020b
PAB04,1,1991,8,26,001c,tu,b,3,44.62,1.02,,,,*n01b   **n20b
PAB04,1,1991,8,26,001c,tu,b,4,37.36,7.5,,,,*n01a   **n20a
PAB04,1,1991,8,26,001c,tu,b,5,45.04,12.31,,,,004b   **002d
PAB04,1,1991,8,26,001c,tu,c,1,60.12,0.84,,,,* watersheds burned
PAB04,1,1991,8,26,001c,tu,c,2,71.58,6.23,,,,in 4/5 wildfire which
PAB04,1,1991,8,26,001c,tu,c,3,40.53,3.2,,,,were scheduled to
PAB04,1,1991,8,26,001c,tu,c,4,53.65,4.82,,,,burn in Sp. 1991
PAB04,1,1991,8,26,001c,tu,c,5,62.49,2.67,,,,** Watersheds burned
PAB04,1,1991,8,26,001c,tu,d,1,55.28,24.58,,,,in 4/5 wildfir which
PAB04,1,1991,8,26,001c,tu,d,2,33.38,0.62,,,,were not scheduled to
PAB04,1,1991,8,26,001c,tu,d,3,65.65,0.03,,,,burn in Sp.1991
PAB04,1,1991,8,26,001c,tu,d,4,73.97,3.24,,,,A controlled burn was
PAB04,1,1991,8,26,001c,tu,d,5,34.54,3.12,,,,conducted on 004b as
PAB04,1,1991,8,26,001c,fl,a,1,21.66,2.35,,,,scheduled
PAB04,1,1991,8,26,001c,fl,a,2,32.51,5.47,,,,Due to the wildfire
PAB04,1,1991,8,26,001c,fl,a,3,16.67,11.6,,,,an extra 19 transects
PAB04,1,1991,8,26,001c,fl,a,4,26.59,0.5,,,,of 20 plots each were
PAB04,1,1991,8,26,001c,fl,a,5,18.76,6.5,,,,clipped.  Transects
PAB04,1,1991,8,26,001c,fl,b,1,41.17,2.03,,,,were located on
PAB04,1,1991,8,26,001c,fl,b,2,25.96,4.68,,,,either upland or low-
PAB04,1,1991,8,26,001c,fl,b,3,20.88,2.58,,,,land sites on non-
PAB04,1,1991,8,26,001c,fl,b,4,33.43,3.97,,,,LTER watersheds
PAB04,1,1991,8,26,001c,fl,b,5,34.98,0.87,,,,
PAB04,1,1991,8,26,001c,fl,c,1,27.07,13,,,,
PAB04,1,1991,8,26,001c,fl,c,2,26.35,2.46,,,,
PAB04,1,1991,8,26,001c,fl,c,3,27.3,1.15,,,,
PAB04,1,1991,8,26,001c,fl,c,4,31.72,0.1,,,,
PAB04,1,1991,8,26,001c,fl,c,5,23.23,6.36,,,,
PAB04,1,1991,8,26,001c,fl,d,1,18.31,26.24,,,,
PAB04,1,1991,8,26,001c,fl,d,2,18.68,6.75,,,,
PAB04,1,1991,8,26,001c,fl,d,3,47.76,0.22,,,,
PAB04,1,1991,8,26,001c,fl,d,4,23.15,2.21,,,,
PAB04,1,1991,8,26,001c,fl,d,5,18.86,0,,,,
PAB04,1,1991,8,29,n01b,fl,a,1,42.14,0.34,,,,
PAB04,1,1991,8,29,n01b,fl,a,2,57.63,9.43,,,,
PAB04,1,1991,8,29,n01b,fl,a,3,50.11,0.19,,,,
PAB04,1,1991,8,29,n01b,fl,a,4,48.71,0.04,,,,
PAB04,1,1991,8,29,n01b,fl,a,5,62.22,0.01,,,,
PAB04,1,1991,8,29,n01b,fl,b,1,29.94,8.02,,,,
PAB04,1,1991,8,29,n01b,fl,b,2,27.13,1.95,,,,
PAB04,1,1991,8,29,n01b,fl,b,3,27.61,5.87,,,,
PAB04,1,1991,8,29,n01b,fl,b,4,22.39,3.71,,,,
PAB04,1,1991,8,29,n01b,fl,b,5,14.79,6.07,,,,
PAB04,1,1991,8,29,n01b,fl,c,1,92.81,0.15,,,,
PAB04,1,1991,8,29,n01b,fl,c,2,22.27,3.5,,,,
PAB04,1,1991,8,29,n01b,fl,c,3,34.89,2.14,,,,
PAB04,1,1991,8,29,n01b,fl,c,4,49.47,3.32,,,,
PAB04,1,1991,8,29,n01b,fl,c,5,63.54,2.34,,,,
PAB04,1,1991,8,29,n01b,fl,d,1,21.55,6.98,,,,
PAB04,1,1991,8,29,n01b,fl,d,2,13.14,9.06,,,,
PAB04,1,1991,8,29,n01b,fl,d,3,18.01,6.74,,,,
PAB04,1,1991,8,29,n01b,fl,d,4,16.78,15.28,,,,
PAB04,1,1991,8,29,n01b,fl,d,5,33.41,8.85,,,,
PAB04,1,1991,8,26,n01b,tu,a,1,51.9,2.73,,,,
PAB04,1,1991,8,26,n01b,tu,a,2,40.43,10.65,,,,
PAB04,1,1991,8,26,n01b,tu,a,3,59.53,2.69,,,,
PAB04,1,1991,8,26,n01b,tu,a,4,70.22,1.07,,,,
PAB04,1,1991,8,26,n01b,tu,a,5,52.66,8.47,,,,
PAB04,1,1991,8,26,n01b,tu,b,1,80.37,16.84,,,,
PAB04,1,1991,8,26,n01b,tu,b,2,61.99,5.63,,,,
PAB04,1,1991,8,26,n01b,tu,b,3,58.49,0.18,,,,
PAB04,1,1991,8,26,n01b,tu,b,4,18.28,48.47,,,,
PAB04,1,1991,8,26,n01b,tu,b,5,66.52,14.33,,,,
PAB04,1,1991,8,26,n01b,tu,c,1,61.86,8,,,,
PAB04,1,1991,8,26,n01b,tu,c,2,53.75,65.79,,,,
PAB04,1,1991,8,26,n01b,tu,c,3,83.12,8.22,,,,
PAB04,1,1991,8,26,n01b,tu,c,4,35.52,8.17,,,,
PAB04,1,1991,8,26,n01b,tu,c,5,33.95,0,,,,
PAB04,1,1991,8,26,n01b,tu,d,1,33.01,2.34,,,,
PAB04,1,1991,8,26,n01b,tu,d,2,55.9,0,,,,
PAB04,1,1991,8,26,n01b,tu,d,3,32.11,0,,,,
PAB04,1,1991,8,26,n01b,tu,d,4,70.12,0,,,,
PAB04,1,1991,8,26,n01b,tu,d,5,35.84,1.09,,,,
PAB04,1,1991,9,5,n20b,tu,a,1,20.3,4.3,,,,
PAB04,1,1991,9,5,n20b,tu,a,2,69.82,1.55,,,,
PAB04,1,1991,9,5,n20b,tu,a,3,36.13,76.16,,,,
PAB04,1,1991,9,5,n20b,tu,a,4,53.64,3.83,,,,
PAB04,1,1991,9,5,n20b,tu,a,5,47.15,5.36,,,,
PAB04,1,1991,9,5,n20b,tu,b,1,15.59,64.52,,,,
PAB04,1,1991,9,5,n20b,tu,b,2,0.09,36.65,,,,
PAB04,1,1991,9,5,n20b,tu,b,3,1.69,46.36,,,,
PAB04,1,1991,9,5,n20b,tu,b,4,34.25,36.87,,,,
PAB04,1,1991,9,5,n20b,tu,b,5,32,14.27,,,,
PAB04,1,1991,9,5,n20b,tu,c,1,20.53,7.61,,,,
PAB04,1,1991,9,5,n20b,tu,c,2,33.53,8.21,,,,
PAB04,1,1991,9,5,n20b,tu,c,3,21.35,30.82,,,,
PAB04,1,1991,9,5,n20b,tu,c,4,14.04,1.89,,,,
PAB04,1,1991,9,5,n20b,tu,c,5,46.91,15.84,,,,
PAB04,1,1991,9,5,n20b,tu,d,1,22.31,2.78,,,,
PAB04,1,1991,9,5,n20b,tu,d,2,61.85,33.04,,,,
PAB04,1,1991,9,5,n20b,tu,d,3,19.5,23.26,,,,
PAB04,1,1991,9,5,n20b,tu,d,4,36.21,9.99,,,,
PAB04,1,1991,9,5,n20b,tu,d,5,67.89,6.46,,,,
PAB04,1,1991,9,5,n20b,fl,a,1,10.16,22.9,,,,
PAB04,1,1991,9,5,n20b,fl,a,2,11.87,20.66,,,,
PAB04,1,1991,9,5,n20b,fl,a,3,43.04,14.61,,,,
PAB04,1,1991,9,5,n20b,fl,a,4,48.6,5.16,,,,
PAB04,1,1991,9,5,n20b,fl,a,5,33.76,3.11,,,,
PAB04,1,1991,9,5,n20b,fl,b,1,36.7,17.35,,,,
PAB04,1,1991,9,5,n20b,fl,b,2,33.56,8.03,,,,
PAB04,1,1991,9,5,n20b,fl,b,3,24.51,24.43,,,,
PAB04,1,1991,9,5,n20b,fl,b,4,22.08,8.7,,,,
PAB04,1,1991,9,5,n20b,fl,b,5,5.95,13.62,,,,
PAB04,1,1991,9,5,n20b,fl,c,1,26.55,5.96,,,,
PAB04,1,1991,9,5,n20b,fl,c,2,24.64,11.46,,,,
PAB04,1,1991,9,5,n20b,fl,c,3,6.49,15.4,,,,
PAB04,1,1991,9,5,n20b,fl,c,4,19.84,5.88,,,,
PAB04,1,1991,9,5,n20b,fl,c,5,13.64,6.34,,,,
PAB04,1,1991,9,5,n20b,fl,e,1,1.22,27.24,,,,
PAB04,1,1991,9,5,n20b,fl,e,2,21.05,11.03,,,,
PAB04,1,1991,9,5,n20b,fl,e,3,15.25,96.91,,,,
PAB04,1,1991,9,5,n20b,fl,e,4,17.78,0.17,,,,
PAB04,1,1991,9,5,n20b,fl,e,5,37.98,4.5,,,,
PAB04,1,1991,9,6,n04d,fl,a,1,18.94,7.46,,,,
PAB04,1,1991,9,6,n04d,fl,a,2,18.38,6.73,,,,
PAB04,1,1991,9,6,n04d,fl,a,3,20.25,1.53,,,,
PAB04,1,1991,9,6,n04d,fl,a,4,15.55,15.02,,,,
PAB04,1,1991,9,6,n04d,fl,a,5,30.73,8.09,,,,
PAB04,1,1991,9,6,n04d,fl,b,1,30.23,27.15,,,,
PAB04,1,1991,9,6,n04d,fl,b,2,69.29,11.63,,,,
PAB04,1,1991,9,6,n04d,fl,b,3,58.3,0.4,,,,
PAB04,1,1991,9,6,n04d,fl,b,4,23.94,9.52,,,,
PAB04,1,1991,9,6,n04d,fl,b,5,16.02,5.66,,,,
PAB04,1,1991,9,6,n04d,fl,c,1,17.69,4.69,,,,
PAB04,1,1991,9,6,n04d,fl,c,2,32.58,2.98,,,,
PAB04,1,1991,9,6,n04d,fl,c,3,20.48,15.02,,,,
PAB04,1,1991,9,6,n04d,fl,c,4,39.32,2.42,,,,
PAB04,1,1991,9,6,n04d,fl,c,5,51.87,0.33,,,,
PAB04,1,1991,9,6,n04d,fl,d,1,19.14,4.42,,,,
PAB04,1,1991,9,6,n04d,fl,d,2,31.57,6.62,,,,
PAB04,1,1991,9,6,n04d,fl,d,3,34.36,3.63,,,,
PAB04,1,1991,9,6,n04d,fl,d,4,33.79,3.85,,,,
PAB04,1,1991,9,6,n04d,fl,d,5,33.45,9.69,,,,
PAB04,1,1991,9,5,n04d,tu,a,1,56.05,16.62,,,,
PAB04,1,1991,9,5,n04d,tu,a,2,35.23,26.92,,,,
PAB04,1,1991,9,5,n04d,tu,a,3,28.86,14.36,,,,
PAB04,1,1991,9,5,n04d,tu,a,4,32.45,8.95,,,,
PAB04,1,1991,9,5,n04d,tu,a,5,40.86,15.23,,,,
PAB04,1,1991,9,5,n04d,tu,b,1,56.36,9.52,,,,
PAB04,1,1991,9,5,n04d,tu,b,2,39.34,1.55,,,,
PAB04,1,1991,9,5,n04d,tu,b,3,21.9,16.3,,,,
PAB04,1,1991,9,5,n04d,tu,b,4,28.11,0.35,,,,
PAB04,1,1991,9,5,n04d,tu,b,5,14.71,29.52,,,,
PAB04,1,1991,9,5,n04d,tu,c,1,59.14,6.58,,,,
PAB04,1,1991,9,5,n04d,tu,c,2,3.39,105.45,,,,
PAB04,1,1991,9,5,n04d,tu,c,3,79.03,0,,,,
PAB04,1,1991,9,5,n04d,tu,c,4,45.24,0,,,,
PAB04,1,1991,9,5,n04d,tu,c,5,18.68,3.01,,,,
PAB04,1,1991,9,5,n04d,tu,d,1,59.74,9.86,,,,
PAB04,1,1991,9,5,n04d,tu,d,2,70.84,1.28,,,,
PAB04,1,1991,9,5,n04d,tu,d,3,48.29,1.44,,,,
PAB04,1,1991,9,5,n04d,tu,d,4,63.35,0.93,,,,
PAB04,1,1991,9,5,n04d,tu,d,5,18.17,5.02,,,,
PAB04,1,1991,9,10,n01a,fl,a,1,4.39,0.41,,,,
PAB04,1,1991,9,10,n01a,fl,a,2,5.3,10.31,,,,
PAB04,1,1991,9,10,n01a,fl,a,3,7.15,3.34,,,,
PAB04,1,1991,9,10,n01a,fl,a,4,7.87,3.09,,,,
PAB04,1,1991,9,10,n01a,fl,a,5,17.33,17.07,,,,
PAB04,1,1991,9,10,n01a,fl,b,1,10.01,29.44,,,,
PAB04,1,1991,9,10,n01a,fl,b,2,5.44,13.55,,,,
PAB04,1,1991,9,10,n01a,fl,b,3,4.46,13.94,,,,
PAB04,1,1991,9,10,n01a,fl,b,4,5.61,10.45,,,,
PAB04,1,1991,9,10,n01a,fl,b,5,22.39,24.76,,,,
PAB04,1,1991,9,10,n01a,fl,c,1,15.08,9.35,,,,
PAB04,1,1991,9,10,n01a,fl,c,2,15.87,22.31,,,,
PAB04,1,1991,9,10,n01a,fl,c,3,11.62,42.42,,,,
PAB04,1,1991,9,10,n01a,fl,c,4,14.1,10,,,,
PAB04,1,1991,9,10,n01a,fl,c,5,9.89,13.68,,,,
PAB04,1,1991,9,10,n01a,fl,d,1,10.9,2.09,,,,
PAB04,1,1991,9,10,n01a,fl,d,2,25.18,5.79,,,,
PAB04,1,1991,9,10,n01a,fl,d,3,9.13,0.7,,,,
PAB04,1,1991,9,10,n01a,fl,d,4,20.54,2.41,,,,
PAB04,1,1991,9,10,n01a,fl,d,5,25.57,2.75,,,,
PAB04,1,1991,10,9,n20a,fl,a,1,11.01,6.86,,,,
PAB04,1,1991,10,9,n20a,fl,a,2,29.01,50.71,,,,
PAB04,1,1991,10,9,n20a,fl,a,3,16.31,6.09,,,,
PAB04,1,1991,10,9,n20a,fl,a,4,20.48,6.03,,,,
PAB04,1,1991,10,9,n20a,fl,a,5,25.09,173.8,,,,
PAB04,1,1991,10,9,n20a,fl,b,1,15.5,1.57,,,,
PAB04,1,1991,10,9,n20a,fl,b,2,22.84,9.68,,,,
PAB04,1,1991,10,9,n20a,fl,b,3,7.21,15.63,,,,
PAB04,1,1991,10,9,n20a,fl,b,4,9.07,4.39,,,,
PAB04,1,1991,10,9,n20a,fl,b,5,10.65,7.62,,,,
PAB04,1,1991,10,9,n20a,fl,c,1,11.02,46.73,,,,
PAB04,1,1991,10,9,n20a,fl,c,2,22.94,6.55,,,,
PAB04,1,1991,10,9,n20a,fl,c,3,8.38,2.07,,,,
PAB04,1,1991,10,9,n20a,fl,c,4,43.14,6.14,,,,
PAB04,1,1991,10,9,n20a,fl,c,5,8.05,8.25,,,,
PAB04,1,1991,10,9,n20a,fl,d,1,5.72,6.64,,,,
PAB04,1,1991,10,9,n20a,fl,d,2,8.53,10.02,,,,
PAB04,1,1991,10,9,n20a,fl,d,3,29.22,12.04,,,,
PAB04,1,1991,10,9,n20a,fl,d,4,6.4,9.89,,,,
PAB04,1,1991,10,9,n20a,fl,d,5,9.25,19.28,,,,
PAB04,1,1991,9,10,002d,fl,a,1,23.72,1.79,,,,
PAB04,1,1991,9,10,002d,fl,a,2,24.79,0.01,,,,
PAB04,1,1991,9,10,002d,fl,a,3,36.13,1.05,,,,
PAB04,1,1991,9,10,002d,fl,a,4,26.68,0.66,,,,
PAB04,1,1991,9,10,002d,fl,a,5,37.14,1.16,,,,
PAB04,1,1991,9,10,002d,fl,b,1,36.81,2.43,,,,
PAB04,1,1991,9,10,002d,fl,b,2,23.72,0.37,,,,
PAB04,1,1991,9,10,002d,fl,b,3,22.09,0.12,,,,
PAB04,1,1991,9,10,002d,fl,b,4,32.96,0.21,,,,
PAB04,1,1991,9,10,002d,fl,b,5,22.58,1.57,,,,
PAB04,1,1991,9,10,002d,fl,c,1,23.3,2.65,,,,
PAB04,1,1991,9,10,002d,fl,c,2,40.47,0.14,,,,
PAB04,1,1991,9,10,002d,fl,c,3,29.61,1.2,,,,
PAB04,1,1991,9,10,002d,fl,c,4,26.33,0.43,,,,
PAB04,1,1991,9,10,002d,fl,c,5,29.82,0.87,,,,
PAB04,1,1991,9,10,002d,fl,d,1,28.9,0,,,,
PAB04,1,1991,9,10,002d,fl,d,2,27.84,4.6,,,,
PAB04,1,1991,9,10,002d,fl,d,3,24.37,0.79,,,,
PAB04,1,1991,9,10,002d,fl,d,4,23.91,0.6,,,,
PAB04,1,1991,9,10,002d,fl,d,5,20.38,1.57,,,,
PAB04,1,1992,9,16,001c,tu,a,1,53.9,0,13.2,0,0,
PAB04,1,1992,9,16,001c,tu,a,2,63.5,0,20.1,0,0,
PAB04,1,1992,9,16,001c,tu,a,3,50.3,1.5,13.7,0,0,
PAB04,1,1992,9,16,001c,tu,a,4,39,0,16,0,0.4,
PAB04,1,1992,9,16,001c,tu,a,5,24.8,3.2,15.1,0,0,
PAB04,1,1992,9,16,001c,tu,b,1,47.1,0,20.3,0,3.1,
PAB04,1,1992,9,16,001c,tu,b,2,38.7,0.3,16.9,0,0,
PAB04,1,1992,9,16,001c,tu,b,3,39.7,0,14.2,0,23.3,
PAB04,1,1992,9,16,001c,tu,b,4,34.6,0,14.2,0,0,
PAB04,1,1992,9,16,001c,tu,b,5,35.4,0,14.7,0,0,
PAB04,1,1992,9,16,001c,tu,c,1,75.3,0,22.8,0,0,
PAB04,1,1992,9,16,001c,tu,c,2,79.5,0,31.5,0,1.1,
PAB04,1,1992,9,16,001c,tu,c,3,37.8,0.1,19.6,0,0.8,
PAB04,1,1992,9,16,001c,tu,c,4,54.5,0,23.1,0,0,
PAB04,1,1992,9,16,001c,tu,c,5,51.9,1.1,23.5,0,0,
PAB04,1,1992,9,16,001c,tu,d,1,44,0,20,0,0.8,
PAB04,1,1992,9,16,001c,tu,d,2,33.8,0.1,18.5,0,0,
PAB04,1,1992,9,16,001c,tu,d,3,52.3,2.7,30,0,0,
PAB04,1,1992,9,16,001c,tu,d,4,31.2,2,17.6,0,0,
PAB04,1,1992,9,16,001c,tu,d,5,37.7,0.2,21.2,0,0,
PAB04,1,1992,9,16,001c,fl,a,1,8,0,10.4,0,0,
PAB04,1,1992,9,16,001c,fl,a,2,11.1,4.1,12.8,0,0,
PAB04,1,1992,9,16,001c,fl,a,3,19.9,0,12.4,0,0,
PAB04,1,1992,9,16,001c,fl,a,4,26.7,0,16.9,0,0,
PAB04,1,1992,9,16,001c,fl,a,5,28.4,0,16.3,0,0,
PAB04,1,1992,9,16,001c,fl,b,1,23.7,9.2,21.5,0,0,
PAB04,1,1992,9,16,001c,fl,b,2,19,7.5,10.1,0,0,
PAB04,1,1992,9,16,001c,fl,b,3,27.1,11.6,14.1,0,0,
PAB04,1,1992,9,16,001c,fl,b,4,23.2,2.2,19.4,0,0,
PAB04,1,1992,9,16,001c,fl,b,5,32.7,2,16.1,0,0,
PAB04,1,1992,9,16,001c,fl,c,1,28.1,0.8,19.2,0,0,
PAB04,1,1992,9,16,001c,fl,c,2,18.2,1.3,19.4,0,0,
PAB04,1,1992,9,16,001c,fl,c,3,15.6,7,12.4,0,0,
PAB04,1,1992,9,16,001c,fl,c,4,12.9,1,11.3,0,0,
PAB04,1,1992,9,16,001c,fl,c,5,26.7,0.4,19.6,0,0,
PAB04,1,1992,9,16,001c,fl,d,1,34.6,1.4,16.5,0,0,
PAB04,1,1992,9,16,001c,fl,d,2,12.7,0.5,10.5,0,0,
PAB04,1,1992,9,16,001c,fl,d,3,26,1.6,16.7,0,0,
PAB04,1,1992,9,16,001c,fl,d,4,14.6,0.1,9.2,0,0,
PAB04,1,1992,9,16,001c,fl,d,5,24.5,0.1,10.4,0,0,
PAB04,1,1992,9,14,002d,fl,a,1,25.7,0.7,15.1,0,0,
PAB04,1,1992,9,14,002d,fl,a,2,24.2,0.2,10.6,0,0,
PAB04,1,1992,9,14,002d,fl,a,3,18.4,0.6,7.3,0,0,
PAB04,1,1992,9,14,002d,fl,a,4,20.7,0.8,11.9,0,0,
PAB04,1,1992,9,14,002d,fl,a,5,15.4,0.4,7.4,0,0,
PAB04,1,1992,9,14,002d,fl,b,1,26,0.7,9.7,0,0,
PAB04,1,1992,9,14,002d,fl,b,2,23.8,0.8,22.4,0,0,
PAB04,1,1992,9,14,002d,fl,b,3,19.7,3.1,8.6,0,0,
PAB04,1,1992,9,14,002d,fl,b,4,14.6,0.1,11.4,0,0,
PAB04,1,1992,9,14,002d,fl,b,5,19.5,5.5,8.5,0,0,
PAB04,1,1992,9,14,002d,fl,c,1,26.1,0.2,10.1,0,0,
PAB04,1,1992,9,14,002d,fl,c,2,19.1,0.1,7.6,0,0,
PAB04,1,1992,9,14,002d,fl,c,3,13.1,0.7,7.9,0,0,
PAB04,1,1992,9,14,002d,fl,c,4,21.3,0.2,9.8,0,0,
PAB04,1,1992,9,14,002d,fl,c,5,13.7,0.1,6.6,0,0,
PAB04,1,1992,9,14,002d,fl,d,1,19.1,0,9.9,0,0,
PAB04,1,1992,9,14,002d,fl,d,2,27,1.2,11.6,0,7.5,
PAB04,1,1992,9,14,002d,fl,d,3,12.5,0.3,8.5,0,0,
PAB04,1,1992,9,14,002d,fl,d,4,18.7,0.01,12,0,0,
PAB04,1,1992,9,14,002d,fl,d,5,15,0.4,8.2,0,0.5,
