DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,GRAZE,CAGE,PLOTNUM,LVGRASS,FORBS,CUYRDEAD,PRYRDEAD,WOODY,COMMENT
PEB01,1,1997,10,3,n04a,u,14,2,16.83,2.96,6.68,53.28,2.21,up and the grass
PEB01,1,1997,10,3,n04a,u,14,3,18.42,2.64,4.54,75.67,0.00,was all matted.
PEB01,1,1997,10,3,n04a,u,14,4,12.34,4.36,7.11,53.30,0.00,Rabbits? lots of
PEB01,1,1997,10,3,n04a,u,14,5,6.05,3.66,1.55,83.75,0.00,fecal pellets
PEB01,1,1997,10,3,n04a,u,14,6,11.27,2.29,2.98,68.11,0.00,
PEB01,1,1997,10,3,n04a,u,14,7,13.18,1.64,13.69,49.00,0.00,
PEB01,1,1997,10,3,n04a,u,14,8,15.28,7.07,8.55,75.57,0.44,
PEB01,1,1997,10,3,n04a,u,14,9,13.68,10.53,7.18,73.44,0.00,
PEB01,1,1997,10,3,n04a,u,15,1,26.18,0.00,11.76,130.70,0.00,
PEB01,1,1997,10,3,n04a,u,15,2,26.81,0.00,5.32,109.68,0.00,
PEB01,1,1997,10,3,n04a,u,15,3,14.17,0.53,6.95,148.26,0.00,
PEB01,1,1997,10,3,n04a,u,15,4,24.30,0.00,10.61,157.67,0.00,
PEB01,1,1997,10,3,n04a,u,15,5,16.26,0.00,4.37,132.99,0.00,
PEB01,1,1997,10,3,n04a,u,15,6,21.42,0.00,6.02,158.23,0.00,
PEB01,1,1997,10,3,n04a,u,15,7,33.92,0.09,17.22,88.45,0.00,
PEB01,1,1997,10,3,n04a,u,15,8,23.61,0.00,13.33,75.09,0.00,
PEB01,1,1997,10,3,n04a,u,15,9,6.20,0.00,2.59,120.49,0.00,
PEB01,1,1997,10,3,n04a,u,16,1,14.22,12.12,12.68,57.17,1.64,
PEB01,1,1997,10,3,n04a,u,16,2,9.20,3.50,3.80,45.14,0.00,
PEB01,1,1997,10,3,n04a,u,16,3,3.91,22.85,3.55,45.35,0.00,
PEB01,1,1997,10,3,n04a,u,16,4,17.07,7.78,5.38,77.00,0.00,
PEB01,1,1997,10,3,n04a,u,16,5,29.38,11.13,16.05,45.30,0.00,
PEB01,1,1997,10,3,n04a,u,16,6,6.94,8.58,5.94,53.87,0.00,
PEB01,1,1997,10,3,n04a,u,16,7,10.74,46.22,7.25,57.72,3.75,
PEB01,1,1997,10,3,n04a,u,16,8,9.61,20.60,2.67,49.44,0.00,
PEB01,1,1997,10,3,n04a,u,16,9,10.91,4.84,3.76,62.46,0.00,
PEB01,1,1997,9,29,n01b,u,17,1,24.34,1.20,8.89,0.00,0.00,
PEB01,1,1997,9,29,n01b,u,17,2,24.15,0.00,7.14,0.00,0.00,
PEB01,1,1997,9,29,n01b,u,17,3,22.56,0.00,7.68,0.00,0.00,
PEB01,1,1997,9,29,n01b,u,17,4,17.97,0.04,11.35,0.00,0.00,
PEB01,1,1997,9,29,n01b,u,17,5,23.59,0.00,13.55,0.00,0.00,
PEB01,1,1997,9,29,n01b,u,17,6,22.97,1.37,11.01,0.00,0.00,
PEB01,1,1997,9,29,n01b,u,17,7,27.12,0.46,8.36,0.00,0.00,
PEB01,1,1997,9,29,n01b,u,17,8,36.85,0.00,16.39,0.00,0.00,
PEB01,1,1997,9,29,n01b,u,17,9,33.26,0.30,14.46,0.00,0.00,
PEB01,1,1997,9,29,n01b,u,18,1,27.14,0.00,10.25,0.00,0.90,
PEB01,1,1997,9,29,n01b,u,18,2,21.15,0.11,9.44,0.00,0.00,
PEB01,1,1997,9,29,n01b,u,18,3,24.89,0.01,9.32,0.00,0.00,
PEB01,1,1997,9,29,n01b,u,18,4,27.04,2.70,10.44,0.00,0.00,
PEB01,1,1997,9,29,n01b,u,18,5,30.72,0.15,13.94,0.00,0.00,
PEB01,1,1997,9,29,n01b,u,18,6,23.19,0.62,10.03,0.00,0.00,
PEB01,1,1997,9,29,n01b,u,18,7,22.29,0.22,7.10,0.00,0.00,
PEB01,1,1997,9,29,n01b,u,18,8,29.45,0.10,9.87,0.00,0.00,
PEB01,1,1997,9,29,n01b,u,18,9,29.42,0.00,11.40,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,19,1,9.65,21.30,16.04,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,19,2,29.38,3.80,29.55,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,19,3,8.95,20.36,15.16,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,19,4,7.61,11.20,9.47,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,19,5,20.43,18.67,8.72,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,19,6,14.06,1.70,20.98,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,19,7,20.81,10.72,16.50,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,19,8,15.90,33.11,11.64,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,19,9,5.06,39.90,9.96,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,20,1,16.59,7.30,13.17,0.00,0.37,
PEB01,1,1997,10,1,n01b,u,20,2,14.05,5.25,13.53,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,20,3,21.79,3.27,11.71,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,20,4,16.43,4.41,13.86,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,20,5,13.14,0.84,11.17,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,20,6,23.19,2.50,14.20,0.00,0.47,
PEB01,1,1997,10,1,n01b,u,20,7,13.40,4.81,9.50,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,20,8,17.54,13.09,6.31,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,20,9,15.98,4.14,7.17,0.00,1.85,
PEB01,1,1997,10,1,n01b,u,21,1,16.25,0.13,12.31,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,21,2,19.99,0.05,22.49,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,21,3,22.95,0.00,19.82,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,21,4,15.39,0.03,8.33,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,21,5,26.02,1.07,13.95,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,21,6,24.13,1.04,17.69,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,21,7,16.15,2.51,12.08,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,21,8,15.03,3.14,17.45,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,21,9,13.74,0.79,18.83,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,22,1,22.35,0.00,11.43,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,22,2,13.77,0.05,11.34,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,22,3,21.82,0.09,13.57,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,22,4,9.32,0.86,8.07,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,22,5,19.13,0.07,9.39,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,22,6,22.28,0.25,15.29,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,22,7,20.57,1.70,18.51,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,22,8,17.31,0.02,15.45,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,22,9,19.40,0.00,12.65,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,23,1,22.30,1.10,10.81,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,23,2,14.79,2.46,22.47,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,23,3,12.57,6.05,14.84,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,23,4,18.29,23.34,9.30,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,23,5,11.27,0.82,8.38,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,23,6,17.00,2.09,7.67,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,23,7,15.25,1.56,7.25,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,23,8,16.42,3.97,14.14,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,23,9,24.18,0.20,22.73,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,24,1,39.60,1.39,12.31,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,24,2,30.57,1.11,13.29,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,24,3,26.14,3.74,10.41,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,24,4,24.39,1.51,7.64,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,24,5,27.14,5.27,26.07,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,24,6,28.94,0.11,8.87,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,24,7,23.73,0.00,8.08,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,24,8,21.04,0.18,9.36,0.00,0.00,
PEB01,1,1997,10,1,n01b,u,24,9,30.26,13.05,11.74,0.00,0.00,
PEB01,1,1997,9,29,n04d,u,25,1,4.03,7.44,3.74,66.57,0.00,
PEB01,1,1997,9,29,n04d,u,25,2,10.93,1.58,14.91,44.15,0.00,
PEB01,1,1997,9,29,n04d,u,25,3,14.25,2.38,21.15,75.69,0.00,
PEB01,1,1997,9,29,n04d,u,25,4,6.98,0.48,10.66,58.67,0.00,
PEB01,1,1997,9,29,n04d,u,25,5,10.14,0.45,15.93,48.20,0.00,
PEB01,1,1997,9,29,n04d,u,25,6,10.60,2.23,11.07,98.41,0.00,
PEB01,1,1997,9,29,n04d,u,25,7,7.48,2.30,12.99,60.11,0.00,
PEB01,1,1997,9,29,n04d,u,25,8,12.44,1.30,6.12,58.68,0.00,
PEB01,1,1997,9,29,n04d,u,25,9,19.76,5.29,4.62,43.11,0.00,
PEB01,1,1997,9,29,n04d,u,26,1,16.91,1.47,16.61,35.92,0.00,
PEB01,1,1997,9,29,n04d,u,26,2,9.82,10.64,9.73,89.76,0.00,
PEB01,1,1997,9,29,n04d,u,26,3,19.82,7.03,21.27,21.03,0.00,
PEB01,1,1997,9,29,n04d,u,26,4,13.41,12.21,11.08,77.89,0.00,
PEB01,1,1997,9,29,n04d,u,26,5,6.72,4.80,6.67,35.28,0.00,
PEB01,1,1997,9,29,n04d,u,26,6,16.08,2.31,8.48,62.74,0.00,
PEB01,1,1997,9,29,n04d,u,26,7,16.82,2.91,5.30,57.72,0.00,
PEB01,1,1997,9,29,n04d,u,26,8,13.89,7.69,10.32,53.14,0.00,
PEB01,1,1997,9,29,n04d,u,26,9,11.41,4.44,13.27,28.26,0.00,
PEB01,1,1997,9,29,n04d,u,27,1,9.57,1.40,0.70,79.19,0.00,
PEB01,1,1997,9,29,n04d,u,27,2,13.85,1.25,3.84,41.97,24.09,
PEB01,1,1997,9,29,n04d,u,27,3,11.27,1.57,1.79,71.51,0.00,
PEB01,1,1997,9,29,n04d,u,27,4,12.06,8.33,5.95,69.68,0.00,
PEB01,1,1997,9,29,n04d,u,27,5,6.55,42.27,2.85,70.13,0.00,
PEB01,1,1997,9,29,n04d,u,27,6,10.31,0.18,9.35,81.87,0.00,
PEB01,1,1997,9,29,n04d,u,27,7,8.47,0.18,8.37,62.44,0.00,
PEB01,1,1997,9,29,n04d,u,27,8,13.23,10.91,1.84,50.11,0.00,
PEB01,1,1997,9,29,n04d,u,27,9,17.33,0.34,5.13,20.43,0.00,
PEB01,1,1997,9,29,n04d,u,28,1,12.95,3.83,12.98,52.30,0.00,
PEB01,1,1997,9,29,n04d,u,28,2,8.20,5.42,3.20,81.74,0.00,
PEB01,1,1997,9,29,n04d,u,28,3,12.18,8.17,7.13,70.08,0.00,
PEB01,1,1997,9,29,n04d,u,28,4,10.03,2.07,2.60,49.21,0.24,
PEB01,1,1997,9,29,n04d,u,28,5,9.73,5.85,10.50,48.45,0.00,
PEB01,1,1997,9,29,n04d,u,28,6,13.21,1.97,5.13,25.37,0.00,
PEB01,1,1997,9,29,n04d,u,28,7,15.93,1.33,12.42,44.37,0.00,
PEB01,1,1997,9,29,n04d,u,28,8,11.37,3.26,4.45,40.68,0.00,
PEB01,1,1997,9,29,n04d,u,28,9,4.53,6.40,3.03,100.61,0.00,
PEB01,1,1997,10,1,n04d,u,29,1,13.40,9.91,5.80,62.79,0.00,
PEB01,1,1997,10,1,n04d,u,29,2,9.26,9.88,2.94,55.62,0.00,
PEB01,1,1997,10,1,n04d,u,29,3,9.04,2.45,6.43,54.08,0.00,
PEB01,1,1997,10,1,n04d,u,29,4,10.53,6.89,5.96,52.53,0.00,
PEB01,1,1997,10,1,n04d,u,29,5,12.53,5.74,10.86,27.73,0.00,
PEB01,1,1997,10,1,n04d,u,29,6,9.74,2.89,4.32,23.70,0.00,
PEB01,1,1997,10,1,n04d,u,29,7,7.01,5.18,5.22,23.63,0.00,
PEB01,1,1997,10,1,n04d,u,29,8,10.89,7.07,6.61,13.43,0.00,
PEB01,1,1997,10,1,n04d,u,29,9,14.58,2.05,8.33,14.88,0.00,
PEB01,1,1997,10,6,n04d,u,30,1,21.71,14.86,10.14,81.12,0.00,
PEB01,1,1997,10,6,n04d,u,30,2,17.90,2.55,9.97,70.88,0.57,
PEB01,1,1997,10,6,n04d,u,30,3,11.75,0.91,7.53,55.45,0.31,
PEB01,1,1997,10,6,n04d,u,30,4,11.20,0.70,6.41,80.50,0.00,
PEB01,1,1997,10,6,n04d,u,30,5,12.46,2.19,7.86,103.67,0.00,
PEB01,1,1997,10,6,n04d,u,30,6,9.61,0.70,6.05,45.10,0.00,
PEB01,1,1997,10,6,n04d,u,30,7,11.23,0.08,8.92,73.61,0.00,
PEB01,1,1997,10,6,n04d,u,30,8,22.53,1.81,15.74,90.32,0.00,
PEB01,1,1997,10,6,n04d,u,30,9,9.98,10.39,4.26,41.99,0.00,
PEB01,1,1997,10,3,n04d,u,31,1,12.51,3.78,6.42,61.68,2.74,
PEB01,1,1997,10,3,n04d,u,31,2,2.16,1.07,0.63,83.53,0.00,
PEB01,1,1997,10,3,n04d,u,31,3,9.17,0.96,8.58,52.04,0.00,
PEB01,1,1997,10,3,n04d,u,31,4,6.43,1.94,4.05,53.61,0.00,
PEB01,1,1997,10,3,n04d,u,31,5,16.65,3.66,5.71,46.12,3.31,
PEB01,1,1997,10,3,n04d,u,31,6,18.25,4.66,1.83,46.16,0.00,
PEB01,1,1997,10,3,n04d,u,31,7,12.64,2.92,4.76,72.14,0.00,
PEB01,1,1997,10,3,n04d,u,31,8,10.11,4.49,6.12,64.56,3.91,
PEB01,1,1997,10,3,n04d,u,31,9,20.98,1.48,6.25,88.45,0.00,
PEB01,1,1997,10,3,n04d,u,32,1,14.87,1.55,2.94,75.45,0.00,
PEB01,1,1997,10,3,n04d,u,32,2,14.42,0.40,7.39,38.64,0.00,
PEB01,1,1997,10,3,n04d,u,32,3,15.80,1.98,12.79,32.16,0.00,
PEB01,1,1997,10,3,n04d,u,32,4,17.84,1.53,10.54,51.40,0.00,
PEB01,1,1997,10,3,n04d,u,32,5,18.93,1.43,9.38,52.86,0.00,
PEB01,1,1997,10,3,n04d,u,32,6,10.21,2.51,3.02,61.30,0.00,
PEB01,1,1997,10,3,n04d,u,32,7,22.44,2.04,8.17,61.89,0.00,
PEB01,1,1997,10,3,n04d,u,32,8,16.31,1.65,6.54,51.54,0.00,
PEB01,1,1997,10,3,n04d,u,32,9,16.63,1.92,13.65,33.08,0.00,
PEB01,1,1998,9,23,n01a,g,1,1,40.98,1.02,34.10,0.00,0.00,
PEB01,1,1998,9,23,n01a,g,1,2,30.02,0.52,20.72,0.00,0.00,
PEB01,1,1998,9,23,n01a,g,1,3,29.24,0.14,24.54,0.00,0.00,
PEB01,1,1998,9,23,n01a,g,1,4,38.02,1.89,19.31,0.00,0.00,
PEB01,1,1998,9,23,n01a,g,1,5,33.77,0.18,19.91,0.00,0.39,
PEB01,1,1998,9,23,n01a,g,1,6,25.18,0.14,21.36,0.00,0.00,
PEB01,1,1998,9,23,n01a,g,1,7,43.24,0.14,21.84,0.00,0.00,
PEB01,1,1998,9,23,n01a,g,1,8,17.65,0.62,11.62,0.00,0.00,
PEB01,1,1998,9,23,n01a,g,1,9,39.50,0.28,17.68,0.00,0.11,
PEB01,1,1998,9,23,n01a,g,2,1,25.79,1.66,9.23,0.00,0.03,bison wallow
PEB01,1,1998,9,23,n01a,g,2,2,23.35,9.46,9.23,0.00,0.00,bison wallow
PEB01,1,1998,9,23,n01a,g,2,3,34.57,1.57,22.53,0.00,0.00,bison wallow
PEB01,1,1998,9,23,n01a,g,2,4,10.31,3.06,3.26,0.00,0.00,bison wallow
PEB01,1,1998,9,23,n01a,g,2,5,20.77,2.54,8.31,0.00,0.00,bison wallow
PEB01,1,1998,9,23,n01a,g,2,6,16.81,3.23,15.64,0.00,0.05,bison wallow
PEB01,1,1998,9,23,n01a,g,2,7,29.23,2.24,8.43,0.00,0.00,bison wallow
PEB01,1,1998,9,23,n01a,g,2,8,4.51,5.10,0.72,0.00,0.00,bison wallow
PEB01,1,1998,9,23,n01a,g,2,9,8.31,25.41,3.21,0.00,0.00,bison wallow
PEB01,1,1998,9,24,n01a,g,3,1,21.23,0.15,33.49,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,3,2,20.85,0.53,22.83,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,3,3,23.29,0.08,25.46,0.00,0.13,
PEB01,1,1998,9,24,n01a,g,3,4,28.98,1.07,18.87,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,3,5,28.52,0.15,23.39,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,3,6,25.59,1.00,34.88,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,3,7,23.98,2.01,32.49,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,3,8,23.38,0.71,16.83,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,3,9,32.28,3.39,32.74,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,4,1,23.09,1.34,12.20,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,4,2,15.14,0.51,12.94,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,4,3,28.58,0.77,17.19,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,4,4,30.62,1.07,25.51,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,4,5,18.65,0.26,15.40,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,4,6,24.17,0.00,23.66,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,4,7,19.01,1.22,19.40,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,4,8,21.25,0.10,20.64,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,4,9,24.28,0.14,16.55,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,5,1,40.07,8.47,23.99,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,5,2,31.44,1.82,12.92,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,5,3,24.77,1.89,12.05,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,5,4,24.30,3.59,12.81,0.00,0.16,
PEB01,1,1998,9,24,n01a,g,5,5,21.31,1.22,11.69,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,5,6,20.79,0.42,15.24,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,5,7,23.94,1.00,12.99,0.00,0.22,
PEB01,1,1998,9,24,n01a,g,5,8,20.11,2.69,8.08,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,5,9,24.66,0.40,9.08,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,6,1,29.91,1.92,15.92,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,6,2,34.06,4.01,20.00,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,6,3,31.39,0.00,12.22,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,6,4,19.81,0.00,13.27,0.00,49.96,
PEB01,1,1998,9,24,n01a,g,6,5,30.98,0.31,14.35,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,6,6,35.09,0.26,15.02,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,6,7,47.00,0.01,25.81,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,6,8,33.24,0.64,16.86,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,6,9,27.66,0.00,18.05,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,7,1,30.28,0.01,21.06,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,7,2,19.40,0.31,17.88,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,7,3,23.42,0.74,12.79,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,7,4,28.67,0.11,18.11,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,7,5,28.45,3.25,21.56,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,7,6,38.32,0.12,27.04,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,7,7,31.77,0.00,19.22,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,7,8,26.45,0.17,13.27,0.00,0.00,
PEB01,1,1998,9,24,n01a,g,7,9,22.41,0.71,13.02,0.00,0.00,
PEB01,1,1998,9,25,n01a,g,8,1,80.76,0.00,29.67,0.00,0.00,
PEB01,1,1998,9,25,n01a,g,8,2,46.71,0.63,31.18,0.00,0.00,
PEB01,1,1998,9,25,n01a,g,8,3,20.79,4.61,12.78,0.00,0.00,
PEB01,1,1998,9,25,n01a,g,8,4,23.33,0.30,20.41,0.00,0.00,
PEB01,1,1998,9,25,n01a,g,8,5,16.79,0.30,22.85,0.00,0.00,
PEB01,1,1998,9,25,n01a,g,8,6,15.97,17.88,19.98,0.00,0.00,
PEB01,1,1998,9,25,n01a,g,8,7,21.34,0.21,15.63,0.00,0.00,
PEB01,1,1998,9,25,n01a,g,8,8,11.84,39.01,10.08,0.00,0.00,
PEB01,1,1998,9,25,n01a,g,8,9,21.38,1.45,25.35,0.00,0.00,
PEB01,1,1998,9,23,n04a,g,9,1,29.71,2.31,8.87,63.51,0.89,
PEB01,1,1998,9,23,n04a,g,9,2,16.95,0.12,13.72,64.79,0.00,
PEB01,1,1998,9,23,n04a,g,9,3,17.54,4.53,12.63,72.04,8.30,
PEB01,1,1998,9,23,n04a,g,9,4,12.64,1.40,6.55,47.12,0.00,
PEB01,1,1998,9,23,n04a,g,9,5,18.05,0.57,8.59,27.52,0.00,
PEB01,1,1998,9,23,n04a,g,9,6,21.76,0.90,11.33,53.91,0.00,
PEB01,1,1998,9,23,n04a,g,9,7,16.16,4.66,10.29,83.95,0.00,
PEB01,1,1998,9,23,n04a,g,9,8,16.82,3.46,16.96,23.64,0.00,
PEB01,1,1998,9,23,n04a,g,9,9,26.56,1.76,18.52,33.01,0.00,
PEB01,1,1998,9,23,n04a,g,10,1,14.95,4.55,12.48,47.42,0.43,
PEB01,1,1998,9,23,n04a,g,10,2,21.94,0.24,10.50,51.53,0.00,
PEB01,1,1998,9,23,n04a,g,10,3,7.24,15.66,3.73,12.40,0.00,
PEB01,1,1998,9,23,n04a,g,10,4,13.37,1.03,7.75,59.57,0.00,
PEB01,1,1998,9,23,n04a,g,10,5,13.97,2.75,11.95,71.07,0.00,
PEB01,1,1998,9,23,n04a,g,10,6,21.04,3.50,8.02,42.08,0.00,
PEB01,1,1998,9,23,n04a,g,10,7,23.95,8.87,12.40,65.61,0.00,
PEB01,1,1998,9,23,n04a,g,10,8,10.67,4.34,7.62,39.54,0.00,
PEB01,1,1998,9,23,n04a,g,10,9,15.90,14.47,6.32,55.69,0.28,
PEB01,1,1998,9,22,n04a,g,11,1,15.40,0.99,8.73,48.32,0.00,
PEB01,1,1998,9,22,n04a,g,11,2,42.45,1.81,28.97,65.57,0.00,
PEB01,1,1998,9,22,n04a,g,11,3,30.16,2.04,15.01,46.66,0.83,
PEB01,1,1998,9,22,n04a,g,11,4,26.02,0.25,17.29,38.33,0.00,
PEB01,1,1998,9,22,n04a,g,11,5,33.40,0.49,17.05,44.03,0.00,
PEB01,1,1998,9,22,n04a,g,11,6,39.89,0.00,9.39,20.96,0.00,
PEB01,1,1998,9,22,n04a,g,11,7,27.02,0.01,9.63,33.25,0.00,
PEB01,1,1998,9,22,n04a,g,11,8,7.88,44.19,6.41,31.95,0.00,
PEB01,1,1998,9,22,n04a,g,11,9,22.04,3.89,6.10,53.68,0.00,
PEB01,1,1998,9,22,n04a,g,12,1,13.36,0.28,16.85,42.59,0.00,
PEB01,1,1998,9,22,n04a,g,12,2,17.30,0.00,11.38,57.26,0.00,
PEB01,1,1998,9,22,n04a,g,12,3,18.97,1.54,12.32,51.90,0.00,
PEB01,1,1998,9,22,n04a,g,12,4,36.58,0.64,17.15,42.45,0.00,
PEB01,1,1998,9,22,n04a,g,12,5,29.07,0.00,12.20,59.78,0.00,
PEB01,1,1998,9,22,n04a,g,12,6,28.87,0.42,16.48,81.50,0.00,
PEB01,1,1998,9,22,n04a,g,12,7,35.71,0.15,7.24,58.40,0.00,
PEB01,1,1998,9,22,n04a,g,12,8,26.66,0.57,13.67,88.13,0.36,
PEB01,1,1998,9,22,n04a,g,12,9,30.40,0.60,8.85,72.74,0.00,
PEB01,1,1998,9,28,n04a,g,13,1,25.10,2.48,24.05,56.46,0.00,
PEB01,1,1998,9,28,n04a,g,13,2,14.93,0.76,18.27,31.50,0.00,
PEB01,1,1998,9,28,n04a,g,13,3,18.22,0.35,23.42,39.85,0.00,
PEB01,1,1998,9,28,n04a,g,13,4,36.41,3.57,23.32,87.26,0.00,
PEB01,1,1998,9,28,n04a,g,13,5,17.06,4.00,16.57,57.07,0.00,
PEB01,1,1998,9,28,n04a,g,13,6,10.82,0.47,8.52,24.83,0.00,
PEB01,1,1998,9,28,n04a,g,13,7,25.20,0.85,24.76,48.28,0.00,
PEB01,1,1998,9,28,n04a,g,13,8,49.36,0.21,23.61,47.50,0.00,
PEB01,1,1998,9,28,n04a,g,13,9,21.68,1.41,22.72,40.72,0.00,
PEB01,1,1998,9,29,n04a,g,14,1,13.10,5.91,12.91,48.84,0.00,
PEB01,1,1998,9,29,n04a,g,14,2,29.14,8.59,21.17,51.15,3.30,
PEB01,1,1998,9,29,n04a,g,14,3,31.52,6.76,14.58,48.61,0.00,
PEB01,1,1998,9,29,n04a,g,14,4,13.23,2.57,13.23,57.35,0.00,
PEB01,1,1998,9,29,n04a,g,14,5,19.49,0.76,13.56,28.13,0.00,
PEB01,1,1998,9,29,n04a,g,14,6,25.13,0.05,15.16,73.99,0.00,
PEB01,1,1998,9,29,n04a,g,14,7,24.83,0.75,16.17,53.62,0.00,
PEB01,1,1998,9,29,n04a,g,14,8,49.99,0.27,36.54,45.20,0.00,
PEB01,1,1998,9,29,n04a,g,14,9,62.26,0.04,38.50,35.01,0.00,
PEB01,1,1998,9,28,n04a,g,15,1,25.20,0.89,21.28,34.83,0.00,
PEB01,1,1998,9,28,n04a,g,15,2,31.68,1.82,10.48,37.58,0.00,
PEB01,1,1998,9,28,n04a,g,15,3,24.47,2.98,12.55,23.97,0.00,
PEB01,1,1998,9,28,n04a,g,15,4,26.89,0.19,21.27,69.86,0.00,
PEB01,1,1998,9,28,n04a,g,15,5,27.64,0.00,17.20,54.56,0.00,
PEB01,1,1998,9,28,n04a,g,15,6,25.69,1.38,23.56,48.05,0.00,
PEB01,1,1998,9,28,n04a,g,15,7,27.04,0.46,17.85,53.06,0.00,
PEB01,1,1998,9,28,n04a,g,15,8,25.98,12.71,15.29,34.19,0.00,
PEB01,1,1998,9,28,n04a,g,15,9,36.17,6.76,24.70,8.57,0.00,
PEB01,1,1998,9,28,n04a,g,16,1,16.17,11.75,19.52,44.89,0.00,
PEB01,1,1998,9,28,n04a,g,16,2,35.21,0.90,50.70,60.78,0.00,
